1	  color 																																																														
2	  version 	  part 	  howev 	  hair 	  prefer 	  volum 	  hair 																																																								
3	  dy 	  hair 	  fuller 	  scent 	  pleasant 	  version 	  improv 																																																								
4	  product 	  year 	  choic 	  gettibg 	  hair 	  retain 	  luster 	  week 	  sinc 	  look 	  stay 	  product 	  see 	  result 																																																	
5	  work 	  happi 	  others 																																																												
6	  love 	  use 	  thank 																																																												
7	  love 	  shampooconditioner 	  use 	  color 	  treat 	  hair 	  hair 	  greasi 	  feel 	  brand 	  product 	  anyon 	  color 	  hair 	  amaz 	  brand 	  panten 																																														
197	  conditioner 	  offer 	  prov 	  shampoo 	  conditioner 	  age 	  defi 	  claim 	  state 	  bottl 	  instantli 	  restor 	  youth 	  vitality 	  sound 	  receiv 	  bottl 	  note 	  state 	  sign 	  hair 	  breakag 	  frizz 	  grey 	  colour 	  look 	  hair 	  definit 	  breakag 	  end 	  inde 																																
198	  use 	  panten 	  agedefi 	  perform 	  wors 	  condition 	  scent 	  accident 	  use 	  end 	  day 	  hair 	  stringy 	  end 	  tangl 	  comb 	  fullsiz 	  bottl 	  month 	  hair 	  money 	  buy 	  line 	  review 	  part 	  promotion 																																					
199	  disappoint 	  panten 	  age 	  defi 	  shampoo 	  condition 	  week 	  love 	  shampoo 	  condition 	  cup 	  tea 	  hair 	  tri 	  comb 	  hair 	  post 	  shower 	  scent 	  bother 	  conditioner 	  favorit 	  condition 	  chalk 	  experience 	  review 	  part 	  promotion 																																			
200	  tri 	  age 	  defi 	  condition 	  definit 	  rank 	  bottl 	  design 	  get 	  bit 	  design 	  definit 	  stay 	  day 	  hair 	  fall 	  shoulder 	  dollop 	  cover 	  root 	  rins 	  buildup 	  time 	  hair 	  brush 	  goe 	  smoothli 	  tug 	  struggl 	  suppl 	  meet 																																
201	  conditionner 	  panten 	  prov 	  agedefi 	  bzzagent 	  receiv 	  product 	  exchang 	  honest 	  review 	  use 	  condition 	  day 	  review 	  coupl 	  week 	  product 	  packag 	  bottl 	  trademark 	  lettering 	  littl 	  disappoint 	  sizeif 	  product 	  start 	  hair 	  le 	  tangl 	  brush 	  grey 																																
202	  product 	  hair 	  use 	  hair 	  work 	  hair 	  hair 	  product 	  peopl 	  sensit 	  scalp 	  lot 	  product 	  smell 	  candi 	  sensit 	  skin 	  gener 	  scalp 	  reaction 	  product 	  consciou 	  smell 	  perfume 	  mind 	  time 	  review 	  part 	  promotion 																																		
203	  realli 	  week 	  way 	  condition 	  bottle 	  hand 	  way 	  lot 	  cover 	  lot 	  hair 	  work 	  hair 	  hair 	  review 	  part 	  promotion 																																														
204	  condition 	  hair 	  feel 	  use 	  conditioner 	  shampoo 	  reason 	  star 	  bit 	  thank 	  opportunity 	  review 	  part 	  promotion 																																																	
205	  think 	  start 	  scent 	  chemic 	  smell 	  condition 	  rins 	  oil 	  light 	  way 	  hair 	  review 	  part 	  promotion 																																																	
206	  product 	  panten 	  condition 	  age 	  hair 	  hair 	  shine 	  product 	  advis 	  part 	  promotion 																																																				
207	  product 	  hair 	  healthi 	  use 	  condion 	  limp 	  lifeless 	  condition 	  hair 	  condition 	  smell 	  work 	  review 	  part 	  promotion 																																																
208	  product 	  hair 	  smell 	  condition 	  let 	  product 	  review 	  part 	  promotion 																																																						
209	  conditionn 	  feel 	  condition 	  hair 	  definit 	  product 	  review 	  part 	  promotion 																																																						
210	  use 	  product 	  pretti 	  hair 	  hair 	  healthi 	  afterwards 	  part 	  promotion 																																																						
211	  product 	  condition 	  week 	  love 	  creamy 	  wonder 	  smell 	  hair 	  hair 	  shine 	  grey 	  pop 	  review 	  part 	  promotion 																																																
212	  age 	  time 	  age 	  defi 	  conditionner 	  hair 	  realli 	  quality 	  review 	  part 	  promotion 																																																				
213	  condition 	  defi 	  product 	  use 	  shampoocondition 	  part 	  promotion 																																																								
214	  product 	  hair 	  natur 	  curl 	  fall 	  review 	  part 	  promotion 																																																							
215	  condition 	  frizzi 	  use 	  straightner 	  oil 	  review 	  part 	  promotion 																																																							
216	  use 	  goe 	  way 	  hair 	  review 	  part 	  promotion 																																																								
217	  use 	  condition 	  week 	  match 	  shampoo 	  line 	  realli 	  enjoy 	  perfum 	  smell 	  hair 	  afterwards 	  textur 	  conditioner 	  hydrat 	  heavi 	  hair 	  end 	  hair 	  quickli 	  curli 	  hair 	  condion 	  work 	  hair 	  mask 	  leav 	  hair 	  week 	  review 	  part 																																
218	  tri 	  panten 	  prov 	  agedefi 	  condition 	  week 	  alreadi 	  result 	  hair 	  condition 	  look 	  tri 	  amount 	  consist 	  hair 	  root 	  caus 	  limp 	  product 	  rins 	  hair 	  love 	  smell 	  conditioner 	  scent 	  surprise 	  product 	  review 	  part 	  promotion 																																	
219	  peopl 	  panten 	  prov 	  condition 	  expert 	  line 	  week 	  wavi 	  hair 	  dri 	  scalp 	  end 	  condition 	  realli 	  job 	  help 	  hair 	  volume 	  hair 	  product 	  issu 	  product 	  use 	  wash 	  hair 	  product 	  review 	  part 	  promotion 																																		
220	  receiv 	  choos 	  botox 	  face 	  feel 	  transplant 	  choos 	  age 	  condition 	  hair 	  look 	  feel 	  hair 	  greasi 	  oili 	  feel 	  conditioner 	  creami 	  feeling 	  smell 	  fall 	  look 	  carpet 	  shower 	  floor 	  hair 	  head 	  definit 	  friend 	  review 	  part 																																
221	  product 	  kit 	  age 	  condition 	  shampoo 	  try 	  condition 	  creamy 	  smell 	  favourit 	  scent 	  im 	  fan 	  smell 	  coconut 	  detangl 	  curli 	  hair 	  hair 	  le 	  tam 	  grey 	  hair 	  hair 	  plea 	  age 	  defi 	  condition 	  price 	  review 	  part 																																
222	  tri 	  box 	  packag 	  formula 	  look 	  higherend 	  salon 	  product 	  product 	  lead 	  believ 	  sort 	  colour 	  antiag 	  ingredi 	  market 	  decis 	  look 	  contain 	  condition 	  bit 	  side 	  air 	  dri 	  part 	  promotion 																																					
223	  wow 	  condition 	  pretti 	  impress 	  hair 	  comparis 	  use 	  week 	  howev 	  hair 	  day 	  air 	  conditioner 	  eye 	  product 	  thick 	  review 	  part 	  promotion 																																												
224	  way 	  glad 	  tri 	  review 	  conditioner 	  chanc 	  week 	  use 	  condition 	  correspond 	  shampoo 	  condition 	  hair 	  hair 	  day 	  sen 	  everyone 	  look 	  benefit 	  week 	  rest 	  bottl 	  product 	  continu 	  review 	  part 	  promotion 																																				
225	  realli 	  product 	  rins 	  workslook 	  blow 	  dri 	  hair 	  let 	  air 	  lot 	  comment 	  hair 	  hair 	  use 	  style 	  agent 	  outsid 	  shampoo 	  conditioner 	  husband 	  product 	  compliment 	  review 	  part 	  promotion 																																						
226	  use 	  product 	  iv 	  problem 	  tangl 	  hair 	  condition 	  properli 	  hair 	  shower 	  product 	  solv 	  problem 	  anyon 	  hair 	  review 	  part 	  promotion 																																													
227	  thank 	  condition 	  week 	  conditioner 	  condition 	  wors 	  cannot 	  differ 	  hair 	  sinc 	  treat 	  natur 	  curli 	  hair 	  review 	  part 	  promotion 																																														
228	  realli 	  bzz 	  agent 	  jono 	  shampoo 	  conditioner 	  condition 	  hair 	  smell 	  divine 	  anyon 	  curli 	  perm 	  friend 	  hair 	  look 	  hair 	  use 	  product 	  week 	  part 	  promotion 																																									
229	  use 	  condition 	  help 	  hair 	  hair 	  hair 	  lustrou 	  review 	  part 	  promotion 																																																					
230	  hello 	  panten 	  prov 	  condition 	  coupl 	  week 	  hair 	  condition 	  heavi 	  hair 	  end 	  hair 	  way 	  hair 	  prov 	  agedefi 	  shampoo 	  review 	  part 	  promotion 																																											
231	  panten 	  use 	  panten 	  prov 	  condition 	  think 	  work 	  dri 	  hair 	  friski 	  utilisation 	  look 	  healthier 	  curio 	  time 	  hair 	  mayb 	  product 	  result 	  reali 	  daili 	  review 	  part 	  promotion 																																							
232	  use 	  expert 	  age 	  condition 	  hair 	  shini 	  smell 	  hair 	  detangl 	  quit 	  residu 	  hair 	  air 	  dri 	  texture 	  condition 	  peopl 	  thicker 	  hair 	  realli 	  conditioner 	  gotitfre 	  review 	  part 	  promotion 																																						
233	  use 	  shampoo 	  cours 	  step 	  condit 	  prov 	  condition 	  hair 	  condition 	  condition 	  everytim 	  shampoo 	  hair 	  condition 	  creat 	  agedefi 	  volume 	  use 	  part 	  promotion 																																											
234	  condition 	  condition 	  week 	  thank 	  bzzagent 	  use 	  use 	  panten 	  prov 	  agedefi 	  shampoo 	  conditioner 	  hair 	  brush 	  use 	  tangl 	  easili 	  day 	  pas 	  finger 	  conditioner 	  bit 	  hair 	  knot 	  review 	  part 	  promotion 																																				
235	  conditioner 	  work 	  name 	  brittl 	  grey 	  hair 	  condit 	  feel 	  bit 	  conditioner 	  leav 	  scent 	  bit 	  product 	  anyon 	  grey 	  hair 	  result 	  review 	  part 																																											
236	  iv 	  tube 	  creami 	  moistur 	  smell 	  use 	  panten 	  product 	  year 	  condition 	  week 	  way 	  thicker 	  luxuri 	  conditioner 	  condition 	  wateri 	  runny 	  lather 	  realli 	  residu 	  hair 	  age 	  hair 	  grey 	  dy 	  hair 	  hair 	  hair 	  especi 	  cold 																																
237	  review 	  use 	  product 	  month 	  claim 	  thing 	  stand 	  fact 	  prevent 	  sucker 	  place 	  wiri 	  hair 	  beacon 	  age 	  qualiti 	  detail 	  hair 	  brush 	  wash 	  time 	  week 	  condition 	  dri 	  scalp 	  perhap 	  shampoo 	  fault 	  product 	  contain 	  ingredi 																																
238	  month 	  prov 	  agedefi 	  condition 	  bzzagent 	  opinion 	  heel 	  product 	  quit 	  bit 	  nervou 	  hair 	  pleasantli 	  shampoo 	  gentl 	  condition 	  shine 	  lot 	  scent 	  pleasant 	  workplace 	  believ 	  product 	  defi 	  age 	  environment 	  heat 	  hair 	  life 	  throw 	  hair 																																
239	  iv 	  damage 	  hair 	  problem 	  damag 	  hair 	  dresser 	  mani 	  differ 	  product 	  year 	  use 	  panten 	  prov 	  condition 	  realli 	  change 	  hair 	  feel 	  brittle 	  wait 	  style 	  chang 	  hair 	  sinc 	  chang 	  agedefi 	  conditioner 	  gotitfre 	  review 	  part 																																
240	  tri 	  use 	  age 	  defi 	  year 	  conditioner 	  cours 	  shampoo 	  age 	  product 	  job 	  age 	  hair 	  mine 	  lot 																																																
241	  use 	  panti 	  expert 	  prov 	  condition 	  condition 	  smooth 	  frizzi 	  love 	  end 	  review 	  part 	  promotion 																																																		
242	  condition 	  condition 	  week 	  conditioner 	  hair 	  hair 	  dri 	  frizzy 	  quickli 	  product 	  strike 	  balance 	  review 	  part 	  promotion 																																																
243	  product 	  iv 	  smell 	  hair 	  love 	  hair 	  product 	  try 	  part 	  promotion 																																																					
244	  age 	  smell 	  age 	  hair 	  year 	  year 	  age 	  hair 	  definit 	  goe 	  toll 	  bring 	  life 	  moister 	  dri 	  hair 	  review 	  part 	  promotion 																																												
245	  product 	  defi 	  condition 	  hair 	  hair 	  salon 	  use 	  chang 	  hair 	  use 	  hair 	  review 	  part 	  promotion 																																																	
246	  hair 	  hair 	  wa 	  bright 	  continu 	  use 	  le 	  frizz 	  mild 	  scent 	  review 	  part 	  promotion 																																																		
247	  user 	  issue 	  condition 	  feel 	  moistur 	  mask 	  honey 	  oatmeal 	  point 	  breakfast 	  review 	  part 	  promotion 																																																		
